micros,flip,phase,spf_roll,roll_abs,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
50543,1,0,350.00,106.58,1.09,0.00,15.38,0.22,18.37,1556.00,1542.00,1542.00,1556.00
50666,1,0,350.00,106.58,2.81,0.00,-8.13,2.32,2.37,1551.00,1547.00,50.00,1548.00
50747,1,0,350.00,106.58,1.60,0.00,-9.25,1.13,-12.94,1545.00,1553.,1552.00,1546.00
50771,1,0,350.00,106.58,1.39,0.00,-8.31,0.91,-6.87,1547.00,1551.00,1551.00,1547.00
50861,1,0,350.00,106..58,0.13,0.00,-18.50,-0.25,-20.06,1541.00,1557.00,1557.00,1541.00
50892,1,0,350.00,106.58,-0.16,0.00,-4.56,-0.69,-11.06,1545.00,1553.00,1553.00,1545.00
50924,1,0,350.00,108,0.08,0.00,9.81,-0.66,6.56,1551.00,1547.00,1547.00,1551.00
51021,1,0,350.00,106.58,0.57,0.00,0.94,-0.01,1.50,1549.00,1,1549.00,1549.00
51116,1,0,350.00,106.58,1.87,0.00,3.87,1.19,11.69,1554.00,1544.00,1544.00,1554.00
51387,1,0,350.00,106.58,1.03,0.00,0.88,0.45,0.19,1424.00,1424.00,1424.00,1424.00
51433,1,0,350.00,106.58,0.73,0.00,-9.00,0.37,-6.25,1332.00,1336.00,1336.00,1332.00
51457,1,0,350.00,106.58,0.31,0.00,-15.38,0.04,-13.31,1241.00,1251.00,1251.00,1241.00
51480,1,0,350.00,106.58,0.1,0.00,-6.06,-0.39,-13.69,1185.00,1195.00,1195.00,1185.00
51674,1,0,350.00,106.58,-0.32,0.00,10.56,-0.88,10.56,1018.00,1012.00,1012.00,1018.00
51698,1,0,350.00,106.58,0.05,0.00,9.19,-0.68,10.44,1018.00,1012.00,10,1017.00
51730,1,0,350.00,106.58,0.19,0.00,4.69,-0.45,6.31,1016.00,1012.00,1012.00,1016.00
51803,1,0,350.00,106.58,0.76,0.00,14.69,0.06,13.63,1019.00,1009.00,1009.00,1019.00
51957,0,0,350.00,106.58,1.85,0.00,6.62,1.16,7.12,1017.00,1011.00,1011.00,1017.00
52040,0,0,350.00,106.58,1.67,0.00,-8.56,1.19,-8.06,1012.00,1016.00,1016.00,1012.00
52077,0,0,30,106.58,1.47,0.00,-5.94,0.97,-7.06,1012.00,1016.00,1016.00,1012.00
52144,0,0,350.00,06.58,1.02,0.00,-11.19,0.56,-8.94,1011.00,1017.00,1017.00,1011.00
52359,0,0,350.00,106.58,-0.08,0.00,5.81,-0.73,0.75,1015.00,1015.0,1013.00,1015.00
52383,0,0,350.00,106.58,0.16,0.00,9.19,-0.56,7.75,1016.00,1012.00,1012.00,1016.00
52518,0,0,350.00,106.58,1.10,0.00,12.50,0.41,0,1020.00,1010.00,1010.00,1020.00
52618,0,0,350.00,106.58,1.84,0.00,4.12,1.21,2.94,1015.00,1013.00,1013.00,1015.00
52650,0,0,350.00,106.58,1.98,0.00,4.94,1.33,4.37,1017.00,1013.00,1013.00,1017.00
52829,0,0,350.00,106.58,1.42,0.00,-5.81,0.97,-4.6,1014.00,1016.00,1016.00,1014.00
52855,0,0,350.00,106.58,1.17,0.00,-9.88,0.71,-7.31,1013.00,1017.00,1017.00,1010
52878,0,0,350.00,106.58,0.85,0.00,-11.19,0.51,-10.94,1011.00,1019.00,1019.00,1011.00
52958,0,0,350.00,106.58,0.34,0.00,-3.62,-0.15,-4.19,1014.00,1016.00,1016.00,1014.00
53188,0,0,350.00,106.58,0.98,0.00,9.44,0.33,8.06,1017.00,1011.00,1011.00,1017.00
53225,0,0,350.00,106.58,1.29,0.00,11.19,0.63,11.13,1018.00,1010.00,1010.00,1018.00
53420,0,0,350.00,106.58,2.03,0.00,-4.19,1.51,-0.88,1014.00,1014.00,1014.00,1014.00
53456,0,0,350.00,106.58,1.84,0.00,-6.06,1.35,-5.87,1013.00,1015.00,1015.00,1013.00
53502,0,0,350.00,106.58,1.55,0.00,-5.50,1.12,-5.69,1014.00,1016.00,1016.00,1014.00
53525,0,0,350.00,106.58,1.37,0.00,-7.25,0.93,-5.69,1025.00,1027.00,1027.00,1025.00
53738,0,0,350.00,106.58,0.25,0.00,1.31,-0.32,0.19,1136.00,1136.00,12.00,1152.00
53762,0,0,350.00,106.58,0.38,0.00,6.44,-0.24,4.75,1168.00,1166.00,1166.00,1168.00
53971,0,0,350.00,106.58,2.25,0.00,4.81,1.65,10.44,1270,1266.00,1266.00,1270.00
53995,0,0,350.00,106.58,2.31,0.00,1.75,1.71,0.44,1280.00,1278.00,1278.00,1280.00
54023,0,0,350.00,106.58,2.26,0.00,-1.12,1.75,0.94,1290.00,1288.00,1288.00,1290.00
54211,0,0,350.00,106.58,1.20,0.00,-4.1,0.64,-4.25,1337.00,1339.00,1339.00,1337.00
54265,0,0,350.00,106.58,0.85,0.00,-6.69,0.41,-5.94,1339.00,1343.00,1343.00,1339.00
54336,0,0,350.00,106.58,0.70,0.00,1.62,0.11,-0.19,1364.00,1364.00,1364.00,1364.00
54498,0,0,350.00,106.58,1.26,0.00,6.62,0.56,7.31,1403.00,1397.00,1397.00,1403.00
54583,0,0,350.00,106.58,1.54,0.00,2.37,0.95,1.62,1414.00,1412.00,1412.00,1414.00
54606,0,0,350.00,1,1.72,0.00,5.62,1.05,4.87,1424.00,1420.00,1420.00,1424.00
54673,0,0,350.00,106.58,1.89,0.00,06,1.33,0.88,1436.00,1434.00,1434.00,1436.00
54731,0,0,350.00,106.58,1.77,0.00,-1.75,1.24,-2.44,1437.00,1437.00,1437.00,1437.00
54796,0,0,350.00,106.58,1.57,0.00,-3.94,1.08,-3.31,1451.00,1451.00,1451.00,1451.00
54904,0,0,3500,106.58,1.23,0.00,-0.31,0.67,-0.69,1463.00,1463.00,1463.00,1463.00
55077,0,0,350.00,106.58,1.27,0.00,3.25,0.64,3.75,1502.00,1500.00,1500.00,1502.00
55120,0,0,350.00,106.58,1.37,0.00,2.00,0.79,2.56,1503.00,1501.00,1501.00,1503.00
55369,0,0,3.00,106.58,2.27,0.00,-1.06,1.72,-0.06,1545.00,1545.00,1545.00,1545.00
55437,0,0,350.00,106.58,2.09,0.00,-3.31,1.60,-4.19,1547.00,154,1549.00,1549.00
55533,0,0,350.00,106.58,1.95,0.00,-4.19,1.49,-2.56,1561.00,1561.00,1561.00,1561.00
55586,0,0,350.00,106.58,1.75,0.00,-3.87,1.23,-5.12,1570.00,1572.00,1572.00,1570.00
55609,0,0,350.00,106.58,1.71,0.00,0.13,1.15,-2.00,1571.00,1571.00,1571.00,1571.00
55768,0,0,350.00,106.58,1.42,0.00,1.75,0.83,1.50,1582.00,1580.00,1580.00,1582.00
55811,0,0,350.00,106.58,1.41,0.00,-1.50,0.89,0.50,1581.00,1581.00,1581.00,152.00
55839,0,0,350.00,106.58,1.32,0.00,-3.12,0.81,-3.25,1582.00,1582.00,1582.00,1582.00
56039,0,0,350.00,106.58,1.56,0.00,3.62,0.92,2.75,1588.00,1586.00,1586,1590.00
56061,0,0,350.00,106.58,1.63,0.00,2.62,1.03,3.00,1590.00,1588.00,1588.00,1590.00
56186,0,0,350.00,106.58,1.48,0.00,1.50,0.90,0.69,15,1595.00,1595.00,1597.00
56275,0,0,350.00,106.58,1.20,0.00,-5.19,0.74,-4.87,1597.00,15.00,1601.00,1599.00
56302,0,0,350.00,106.58,1.12,0.00,-1.94,0.61,-3.94,1599.00,1601.00,1601.00,1599.00
56327,0,0,350.00,106.58,1.12,0.00,0.81,0.55,-0.75,1602.00,1602.00,1602.00,1602.00
56507,0,0,350.00,106.58,1.25,0.00,2.69,0.64,4.31,1600,1603.00,1603.00,1605.00
56527,0,0,350.00,106.58,1.31,0.00,1.69,0.72,2.75,1605.00,1603.00,1603.00,1605.00
56553,0,0,350.00,106.58,1.29,0.00,-1.00,0.75,0.56,1604.00,1604.00,1604.00,1604.00
56735,0,0,350.00,106.58,1.59,0.00,0.81,1.02,-0.44,1600,1604.00,1604.00,1604.00
56761,0,0,350.00,106.58,1.68,0.00,2.69,1.05,2.00,1605.00,1603.00,1603.00,1605.00
56790,0,0,350.00,106.58,1.78,0.00,2.50,1.16,4.75,1606.00,1602.00,1602.00,1606.00
56965,0,0,350.00,106.58,1.73,0.00,0.00,1.19,1.12,04.00,1604.00,1604.00,1604.00
57021,0,0,350.00,106.58,1.55,0.00,-2.00,1.03,-4.00,1604.00,1604.00,1604.00,1604.00
57077,0,0,35,106.58,1.62,0.00,3.56,1.03,2.75,1605.00,1603.00,1603.00,1605.00
57253,0,0,350.00,106.58,1.92,0.00,1.56,1.33,3.31,1606.00,1602.00,1602.00,1606.00
57326,1,1,33.00,0.12,2.24,700.00,15.94,-32.89,-692.69,1307.00,1903.00,1903.00,1307.00
57445,1,2,113.33,15.08,32.77,700.00,449.87,-98.25,-296.37,1412.00,1796.00,1796.00,1412.00
57474,1,2,124.976.86,24.20,46.84,700.00,505.81,-112.67,-238.25,1424.00,1784.00,1784.00,1424.00
57567,1,2,196.32,50.41,92.68,700.00,523.00,-145.90,-171.37,1425.00,1783.00,1783.00,1425.008.00
57610,1,2,220.10,60.76,107.15,700.00,489.87,-159.34,-188.56,1408.00,1800.00,1800.00,1408.00
57912,1,0,350.00,114.83,-25.09,0.00,1021.87,-45.74,1061.81,1800.00,1211.00,1211.00,1800.00
57989,1,0,350.00,114.834.83,37.73,0.00,614.75,24.46,761.06,1800.00,1290.00,1290.00,1800.00
58019,1,0,350.00,114.83,51.92,0.00,436.12,47.15,547.12,1800.00,1362.00,1362.00,1800.00
58044,1,0,350.00,114.83,64.68,0.00,314.12,58.83,368.87,1782.00,1426.00,1426.00,1782.00
58131,1,0,350.00,114.83,52.05,0.00,-375.00,58.30,-281.12,1526.00,1682.00,1682.00,1526.00
58248,1,0,350.00,114.83,-0.25,0.00,-402.06,3.10,-483.50,1415.00,1793.00,1793.00,1415.00
58367,1,0,350.00,114.83,-21.34,0.00,22.44,-21.93,-59.00,1569.00,1639.00,1639.00,1569.00
58401,1,0,350.00,114.83,-18.09,0.00,155.50,-20.15,67.75,1619.00,1589.00,1589.00,1619.00
58481,1,0,350.00,114.83,2.52,0.00,288.56,-0.83,303.44,1723.00,1485.00,1485.00,1723.00
58520,1,0,350.00,114.83,11.29,0.00,210.37,6.86,237.00,1701.00,1507.00,1507.00,1701.00
58569,1,0,350.00,114.83,16.65,0.00,81.94,14.67,104.56,1653.00,1555.00,1555.00,1645.00
58593,1,0,350.00,114.83,17.57,0.00,17.62,16.53,45.31,1631.00,1577.00,1577.00,1631.00
58617,1,0,3500,114.83,16.99,0.00,-37.31,16.99,-1.00,1613.00,1595.00,1595.00,1613.00
58711,1,0,350.00,114.83,7.15,0.00,-197.31,10.29,-163.12,1546.00,1662.00,1662.00,1546.00
58750,1,0,350.00,114.83,1.60,0.00,-184.12,2.81,-192.19,1530.00,1678.00,1678.00,1530.00
58799,1,0,350.00,114.83,-5.34,0.00,-90.25,-5.03,-152.87,1541.00,1667.00,1667.00,1541.00
58825,1,0,350.00,114.83,-6.55,0.00,-7.56,-7.07,-29.50,1589.00,1619.00,1619.00,1589.00
58859,1,0,350.00,1143,-6.08,0.00,16.87,-6.98,13.88,1605.00,1603.00,1603.00,1605.00
58953,1,0,350.00,114.83,-0.87,0.00,1021,-1.43,102.56,1643.00,1565.00,1565.00,1643.00
59039,1,0,350.00,114.83,8.69,0.0.00,73.31,8.13,102.50,1649.00,1559.00,1559.00,1649.00
59065,1,0,350.00,114.83,10.80,0.00,55.31,9.70,73.31,1638.,1577.00,1577.00,1631.00
59095,1,0,350.00,114.83,11.22,0.00,-1.56,10.68,12.31,1614.00,1594.00,1594.004.00,1604.00
59180,1,0,350.00,114.83,9.47,0.00,-29.25,9.53,-26.06,1600.00,1608.00,10.00,1598.00
59265,1,0,350.00,114.83,4.39,0.00,-80.00,5.36,-79.19,1576.00,1632.00,1633.00,1575.00
59290,1,0,350.00,114.83,2.39,0.00,-62.44,3.12,-75.19,1577.00,1631.00,1631.00,1577.00
59323,1,0,350.00,114.83,1.13,0.00,-34.56,1.32,-53.75,1584.00,1624.00,1624.00,1584.00
59503,1,0,350.00,114.83,3.29,0.00,46.5,2.73,46.50,1623.00,1585.00,1585.00,1623.00
59524,1,0,350.00,114.83,4.65,0.00,46.25,3.64,48.06,1625.00,1583.00,.00,1624.00
59552,1,0,350.00,114.83,5.73,0.00,32.75,4.49,42.50,1623.00,1585.00,1585.00,1623.00
59636,1,0,350.00,114.83,6.90,0.00,8.44,6.17,9.81,1611.00,1597.00,1597.00,1611.00
59743,1,0,350.00,114.83,5.78,0.00,-27.25,5.75,-25.50,1598.00,1610.00,1610.00,1598.00
59764,1,0,350.00,114.83,5.51,0.00,-27.69,5.22,-279,1596.00,1612.00,1612.00,1596.00
59903,1,0,350.00,114.83,3.79,0.00,-5.12,3.28,-7.37,1603.00,1605.00,1605.00,1603.00
59950,1,0,350.00,114.83,3.95,0.00,11.50,3.28,2.62,1606.00,1602.00,1602.00,16000
59976,1,0,350.00,114.83,4.42,0.00,16.75,3.70,15.19,1612.00,1596.00,1596.00,1612.00
59999,1,0,350.00,13,4.81,0.00,12.50,4.13,13.44,1611.00,1597.00,1597.00,1611.00
60101,1,0,350.00,114.83,5.46,0.00,7.12,4.83,7.06,1609.00,15,1599.00,1609.00
60182,1,0,350.00,114.83,5.42,0.00,-8.25,4.94,-4.25,1606.00,1604.00,160400,1604.00
60210,1,0,350.00,114.83,5.09,0.00,-11.13,4.65,-10.81,1604.00,1606.00,1606.00,1604.00
60432,1,0,350.00,114.83,4.07,0.00,3.37,3.48,3,1607.00,1601.00,1601.00,1607.00
60796,1,0,350.00,114.83,4.64,00,-8.00,4.08,-10.06,1603.00,1605.00,1605.00,1603.00
60928,1,0,350.00,114.83,3.68,0.00,-10.19,3.34,-9.88,1602.00,1600,1606.00,1602.00
61018,1,0,350.00,114.83,3.58,0.00,4.44,2.97,4.31,1607.00,1601.00,1601.00,1607.00
61165,1,0,350.00,114.83,4.50,0.00,6.62,3.83,7.37,1609.00,1599.00,1599.00,1609.00
61241,1,0,350.00,114.83,4.64,0.00,0.94,4.07,1.50,1606.00,1602.00,1602.00,1606.00
61278,1,0,350.00,3,4.64,0.00,0.06,4.08,-0.06,1606.00,1602.00,1602.00,1606.00
61345,1,0,350.00,114.83,4.,0.00,-8.81,3.88,-6.25,1600.00,1600.00,1600.00,1600.00
61472,1,0,350.00,114.83,3.53,0.00,-5.75,3.02,-4.31,1579.00,1579.00,1579.00,1579.00
61511,1,0,350.00,114.83,3.39,0.00,-3.75,2.87,-4.87,1569.00,1569.00,1569.00,1569.00
61558,1,0,350.00,114.83,3.12,0.00,1.50,2.55,-1.94,1547.00,1547.00,1547.00,1547.00
61793,1,0,350.00,114.83,3.19,0.00,-2.12,2.65,-1.94,1320.00,1320.00,1320.00,1320.00
61816,1,0,350.00,114.83,3.13,0.00,-3.12,2.60,-1.37,1223.00,1223.00,1223.00,1223.00
61973,1,0,350.00,114.83,3.16,0.00,4.56,2.50,2.56,1016.00,1012.00,1012.00,1016.00
62180,1,0,350.00,114.83,4.21,0.00,3.56,3.62,4.06,1017.00,1011.00,1011.00,10
62206,1,0,350.00,114.83,4.25,0.00,-0.25,3.69,1.62,1016.00,1012.00,1012.00,1016.00
62251,1,0,350.00,114.83,4.25,0.00,1.25,3.68,0.00,1016.00,1012.00,1012.00,1016.00
62274,1,0,350.00,114.83,4.26,0.00,0.19,3.70,1.06,1016.00,1012.00,1012.00,1016.00
62413,0,0,350.00,114.83,4.07,0.00,-0.94,3.52,-0.81,1015.00,1013.00,100,1015.00
62438,0,0,350.00,114.83,4.07,0.00,0.19,3.51,-0.13,1016.00,1014.00,1014.00,1016.00
62480,0,0,350.00,114.83,4.00,0.00,-1.75,3.46,-1.81,1016.00,1014.00,1014.00,116.00
62504,0,0,350.00,114.83,3.97,0.00,-0.69,3.42,-1.00,1016.00,1014.00,1014.00,1016.00
62666,0,0,350.00,114.83,3.99,0.00,1.44,3.40,0.50,1016.00,1012.00,1012.00,1016.00
62710,0,0,350.00,114.83,4.13,0.00,2.87,3.54,3.50,1017.00,1011.00,1011.00,1000
62735,0,0,350.00,114.83,4.18,0.00,1.37,3.60,2.00,1016.00,1012.00,1012.00,1016.00
62861,0,0,350.00,114.83,4.34,0.00,-0.19,3.78,0.75,1017.00,1013.00,1.00,1016.00
62895,0,0,350.00,114.83,4.30,0.00,-1.94,3.76,-1.56,1015.00,1013.00,1013.00,1015.00
62989,0,0,350.00,114.83,4.19,0.00,-0.94,3.64,-0.56,1015.00,1013.00,1013.00,1015.00
63014,0,0,350,114.83,4.15,0.00,-1.37,3.61,-1.25,1016.00,1014.00,1014.00,1016.00
63174,0,0,350.00,114.83,4.03,0.00,0.19,3.47,0.44,1017.00,1013,1013.00,1017.00
63198,0,0,350.00,114.83,4.05,0.00,1.62,3.48,0.94,1017.00,1013.00,1013.00,1017.00
63411,0,0,350.00,114.83,3.85,0.00,0.50,3.35,1.62,1017.00,1013.00,1013,1017.00
63435,0,0,350.00,114.83,3.82,0.00,-1.75,3.28,0.00,1016.00,1014.00,1014.00,1016.00
63869,0,0,350.00,114.83,2.45,0.00,1.62,1.91,2.37,100,1014.00,1014.00,1016.00
63894,0,0,350.00,114.83,2.41,0.00,2.62,1.86,2.06,1016.00,1014.00,1014.00,1016.00
64102,0,0,350.00,114.83,1.91,0.00,-1.44,1.3,-1.44,1110.00,1110.00,1110.00,1110.00
64149,0,0,350.00,114.83,1.79,0.00,0.13,1.25,0.31,1133.00,1133.00,1133.00,1133.00
64230,0,0,350.00,114.83,1.79,0.00,3.25,1.24,1.25,1175.00,1173.00,1173.00,1175.00
64330,0,0,350.00,114.83,2.05,0.00,3.12,1.40,2,1244.00,1240.00,1240.00,1244.00
64356,0,0,350.00,114.83,2.06,0.00,-0.37,1.52,4.56,1244.00,1240.00,1240.00,124
64388,0,0,350.00,114.83,2.07,0.00,1.94,1.51,2.00,1255.00,1253.00,1253.00,1255.00
64629,0,0,350.00,114.83,1.88,0.00,2.25,1.30,2.06,1406.00,1404.00,1404.00,1406.00
64695,0,0,350.00,114.83,1.94,0.00,-0.44,1.39,-0.94,1449.00,1449.00,1449.00,1449.00
64799,0,0,350.00,114.83,1.93,0.0,-0.81,1.37,-0.37,1496.00,1496.00,1496.00,1496.00
64824,0,0,350.00,114.83,1.90,0.00,-1.94,1.36,-0.81,1496.00,140,1496.00,1496.00
64926,0,0,350.00,114.83,1.75,0.00,0.31,1.19,-0.56,1516.00,1516.00,1516.00,1516.00
65150,0,0,350.00,114.83,2.35,0.00,3.37,1.72,3.00,1553.00,1549.00,1549.00,1553.00
65276,0,0,350.00,114.83,2.23,0.00,-1.62,1.68,-1.56,100,1557.00,1557.00,1557.00
65544,0,0,350.00,114.83,2.04,0.00,-0.69,1.49,-1.19,1576.00,1570,1579.00,1579.00
65655,0,0,350.00,114.83,1.98,0.00,-2.56,1.44,-1.25,1584.00,1584.00,1584.00,1584.00
65861,0,0,350.00,114.83,1.96,0.00,-0.06,1.40,-0.81,1608.00,10,1608.00,1608.00
65968,0,0,350.00,114.83,2.06,0.00,1.62,1.48,0.50,1613.00,1611.00,1611.00,1613.00
66089,0,0,350.00,114.83,2.18,0.00,-1.00,1.62,-0.94,1617.00,00,1618.00,1618.00
66164,0,0,350.00,114.83,2.19,0.00,-1.87,1.65,0.06,1620.00,1620.00,1620.0,1620.00
66189,0,0,350.00,114.83,2.13,0.00,-1.69,1.59,-1.94,1620.00,1620.00,1620.00,1620.00
66210,0,0,35,114.83,2.13,0.00,1.12,1.55,-1.37,1622.00,1622.00,1622.00,1622.00
66317,0,0,350.00,114.83,2.09,0.00,-2.56,1.55,-1.94,.00,1625.00,1625.00,1625.00
66400,0,0,350.00,114.83,2.16,0.00,1.87,1.58,2.37,1629.00,1620,1627.00,1629.00
66422,0,0,350.00,114.83,2.18,0.00,0.00,1.62,1.12,1629.00,1627.00,1627.00,1629.00
66627,0,0,350.00,114.83,2.08,0.00,-0.06,1.52,-1.75,163.00,1633.00,1633.00,1633.00
66863,0,0,350.00,114.83,2.35,0.00,1.12,1.78,3.19,13.00,1651.00,1651.00,1653.00
67120,0,0,350.00,114.83,3.18,0.00,2.50,2.60,3.69,1658.00,1654.00,1654.00,1658.00
67322,0,0,350.00,114.83,3.11,0.00,3.37,2.52,3.69,100,1655.00,1655.00,1659.00
67345,0,0,350.00,114.83,3.17,0.00,0.81,2.57,2.00,1659.00,1655.00,1655.00,1659.00
67561,0,0,350.00,114.83,2.43,0.00,-450,1.87,-4.50,1657.00,1657.00,1657.00,1657.00
67614,0,0,350.00,114.83,2.36,0.00,-1.31,1.82,-2.19,1657.00,1657.00,1657.00,1657.00
67680,0,0,350.00,114.83,2.50,0.00,-0.37,1.93,2.56,1659.00,1655.00,1655.00,1659.00
67789,0,0,350.00,114.83,2.98,0,8.94,2.42,9.63,1660.00,1650.00,1650.00,1660.00
67833,0,0,350.00,114.83,3.18,0.00,-3.75,2.65,-1.31,1655.00,1655.00,1655.00,1655.00
67921,0,0,350.00,114.83,3.09,0.00,1.00,2.52,0.69,1654.00,1652.00,1652.00,1654.00
68024,0,0,350.00,114.83,3.,0.00,-3.62,2.58,-3.31,1653.00,1653.00,1653.00,1653.00
68149,0,0,350.00,114.83,3.44,0.00,-0.06,2.87,2.12,1655.00,1651.00,1651.00,1655.00
68247,0,0,350.00,114.83,7,0.00,0.44,3.04,2.50,1655.00,1651.00,1651.00,1655.00
68294,0,0,350.00,114.83,3.38,0.00,-5.75,2.87,-5.87,1653.00,1653.00,1653.00,1653
68380,0,0,350.00,114.83,3.49,0.00,1.37,2.89,1.62,1655.00,1651.00,1651.00,1655.00
68503,0,0,350.00,114.83,3.38,0.00,1.62,2.80,2.81,0,1651.00,1651.00,1655.00
68609,0,0,350.00,114.83,3.66,0.00,3.69,3.02,2.50,1655.00,1651.00,1651.00,1655.00
68841,0,0,350.00,114.83,4.16,0.00,-1.00,3.65,0.50,1655.00,1651.00,1651.00,1655.00
69064,0,0,350.00,114.83,4.14,0.00,-2.75,3.61,1.62,1655.00,1651.00,1651.00,1655.00
69314,0,0,350.00,114.83,4.10,0.00,3.25,3.48,1.06,1654.00,1650.00,1650.00,1654.00
69382,1,1,33.25,0.05,4.16,700.00,-0.56,-33.19,-701.25,1351.00,1955.00,1955.00,1351.00
69409,1,1,55.81,0.41,6.61,700.00,129.37,-55.41,-664.25,1349.00,1957.00,1957.00,1349.00
69443,1,1,67.22,1.70,8..05,700.00,266.50,-75.14,-521.81,1389.00,1915.00,1915.00,1389.00
69521,1,2,137.11,23.13,47.51,700.00,537.50,-113.98,-201.56,1487.00,1819.00,1819.00,1487.00
69644,1,2,220.34,62.77,113.03,700.00,526.00,-157.57,-146.81,1474.00,1830.00,1830.00,1474.1458.00
69980,1,0,350.00,121.82,20.90,0.00,860.19,12.00,930.94,1800.00,1279.00,1279.00,1800.00
70007,1,0,350.00,121.82,41.53,0.00,628.31,34.89,711.75,1800.00,1353.00,1353.00,1800.00
70095,1,0,350.00,121.82,70.38,0.00,123.38,68.63,233.37,1783.00,1523.00,1523.00,1783.00
70123,1,0,350.00,121.82,695.98,0.00,-218.06,69.07,-87.44,1657.00,1649.00,1649.00,1657.00
70242,1,0,350.00,12121.82,17.06,0.00,-547.00,21.80,-578.19,1436.00,1800.00,1800.00,1436.00
70303,1,0,350.00,121.82,-6.45,0.00,-434.12,-2.80,-484.06,1461.00,1800.00,1800.00,1461.00
70334,1,0,350.00,121.82,-16.82,0.00,-317.00,-14.31,-355.25,1504.00,1800.00,1800.00,1504.00
70461,1,0,350.00,121.82,-26.41,0.00,151.44,-28.43,66.87,1663.00,1643.00,1643.00,1663.00
70492,1,0,350.00,121.82,-20.14,0.00,246.12,-23.07,218.69,1726.00,1580.00,1580.00,1726.00
70572,1,0,350.00,121.82,2.41,0.00,183.31,-1.95,231.94,1743.00,1563.00,1563.00,1743.00
70600,1,0,350.00,121.82,6.20,0.00,101.25,3.39,156.94,1716.00,1590.00,1590.00,1716.00
70702,1,0,350.00,121.82,84,0.00,-86.37,5.85,-61.87,1632.00,1674.00,1674.00,1632.00
70792,1,0,350.0050.00,121.82,-7.23,0.00,-172.81,-4.37,-186.37,1577.00,1729.00,1729.00,1577.00
70944,1,0,350.00,121.82,-12.19,0.00,61.44,-13.93,59.94,1668.00,1638.00,1638.00,1668.00
71017,1,0,350.00,121.82,-6.37,0.00,76.25,-8.38,77.12,1678.00,1628.00,1628.00,1678.00
71040,1,0,350.00,121.82,-5.56,0.00,5.75,-6.12,83.81,1682.00,1624.00,1624.00,1682.00
71234,1,0,350.00,121.82,-2.68,0.00,-67.81,-1.91,-68-67.81,1624.00,1680.00,1680.00,1624.00
71260,1,0,350.00,121.82,-4.44,0.00,-53.06,-3.89,-66.37,1625.00,1681.00,1676.00,1630.00
71288,1,0,350.00,121.82,-5.71,0.00,-40.38,-5.88,-46.88,1632.00,1674.00,1674.00,1632.01633.00
71376,1,0,350.00,121.82,-8.49,0.00,-26.31,-8.80,-32.56,1636.00,1670.00,1670.00,1638.00
71463,1,0,350.00,121.82,-8.32,0.00,29.87,-9.17,9.00,1652.00,1654.00,1647.00,1659.00
71498,1,0,350.00,121.82,-6.56,0.00,63.94,-7.73,62.63,1673.00,1633.00,1633.00,1673.00
71520,1,0,350.00,121.82,-4.46,0.00,51.13,-5.95,58.19,1672.00,1634.00,1634.00,1672.00
71604,1,0,350.00,121.82,-2.48,0.00,17.50,-3.20,19.94,1659.00,1647.00,1647.00,1659.00
71627,1,0,350.00,121.,-1.97,0.00,11.50,-2.77,14.38,1657.00,1649.00,1649.00,1657.00
71700,1,0,350.00,1121.82,-2.52,0.00,-22.69,-2.62,-18.87,1645.00,1661.00,1661.00,1645.00
71723,1,0,350.00,121.82,-2.80,0.00,-28.75,-3.36,-28.75,1640.00,1666.00,1666.00,1640.00
71766,1,0,350.00,121.82,-4.14,0.00,-37.44,-3.96,-33.25-38.50,1635.00,1671.00,1671.00,1635.00
71833,1,0,350.00,121.82,-6.11,0.00,-13.75,-6.7,-13.75,1643.00,1661.00,1661.00,1643.00
71926,1,0,350.00,121.82,-6.06,0.00,4.00,-.62,4.00,1650.00,1654.00,1654.00,1650.00
71952,1,0,350.00,121.82,-5.81,0.00,10.31,-6.55,7.12,1653.00,1653.00,16.00,1653.00
71978,1,0,350.00,121.82,-5.33,0.00,19.56,-6.24,14.13,1655.00,1651.00,1651.00,1655.00
72057,1,0,350.00,121.82,-3.45,0.00,20.37,-4.46,28.31,1661.00,1645.00,1645.00,1661.00
72094,1,0,350.00,121.82,-3.01,0.00,10.94,-3.83,17.37,1657.00,1649.00,1649.00,1657.00
72141,1,0,350.00,121.82,-2.89,0.00,-1.81,-3.42,1.94,1651.00,1653.00,1653.00,1651.00
72167,1,0,350.00,121.82,-2.96,0.00,-1.94,-3.46,-1.94,1650.00,1654.00,1654.00,1650.00
72193,1,0,350.00,121.8,-3.03,0.00,-2.69,-3.53,-1.31,1650.00,1654.00,1654.00,1650.00
72249,1,0,350.00,121.82,-3.22,0.00,-8.11.06,-3.89,-11.56,1645.00,1657.00,1657.00,1645.00
72328,1,0,350.00,121.82,-4.12,0.000,-13.06,-4.68,-14.69,1641.00,1657.00,1657.00,1641.00
72392,1,0,350.00,121.882,-4.79,0.00,-2.50,-5.32,-3.87,1633.00,1641.00,1641.00,1633.00
72417,1,0,350.00,121.82,-4.79,0.00,-0.31,-5.35,31,1634.00,1640.00,1640.00,1634.00
72445,1,0,350.00,121.82,-4.81,0.00,-1.37,-5.36,0.00,1632.00,1638.7.00,1637.00,1631.00
72526,1,0,350.00,121.82,-4.89,0.00,-2.00,-5.40,-0.62,1622.00,1628.00,26.00,1620.00
