millis,armed,fp,roll,pitch,yaw,mfr,gx,spr,err_roll,u2
58061,1,0,1.90,5.71,0.60,0.00,-0.06,0.07,1.83,-0.000001
58130,1,0,1.97,5.73,0.62,0.00,-2.56,0.07,1.90,-0.000001
58173,1,0,2.25,5.74,0.60,0.00,-4.75,0.07,2.18,-0.000001
58226,1,0,2.30,5.73,0.60,0.00,0.69,0.07,2.23,-0.000000
58297,1,0,1.91,5.80,0.49,0.00,6.12,0.07,1.84,0.000001
58342,1,0,1.77,5.79,0.47,0.00,4.12,0.07,1.70,0.000000
58357,1,0,1.1.63,5.84,0.47,0.00,3.56,0.07,1.56,0.000000
58408,1,0,1.48,5.84,0.41,0.00,3.69,0.07,1.41,0.000000
58497,1,0,1.19,5.81,0.26,0.00,3.00,0.07,1.12,0.000000
58532,1,0,1.05,5.78,0.17,0.00,3.12,0.07,0.98,0.000000
58568,1,0,1.01,5.85,0.12,0.00,0.62,0.07,0.94,-0.000000
58650,1,0,1.28,5.96,-0.03,0.00,-8.25,0.07,1.21,-0.000002
58762,1,0,1.94,5.80,-0.25,0.00,-0.81,0.07,1.87,-0.000001
58861,1,0,2.15,5.99,-0.47,0.00,-2.75,0.07,2.08,-0.000001
58918,1,0,2.23,6.09,-0.52,0.00,-2.19,0.07,2.16,-0.000001
58956,1,0,2.24,6.02,-0.52,0.00,0.37,0.07,2.17,-0.000001
58993,1,0,2.20,5.97,-0.49,0.00,0.44,0.07,2.13,-0.000001
59023,1,0,2.17,6.07,-0.48,0.00,0.69,0.07,2.10,-0.000000
59111,1,0,2.51,6.12,-0.40,0.00,-3.75,0.07,2.44,-0.000001
59195,1,0,2.49,6.10,-0.42,0.00,-1.12,0.07,2.42,-0.000001
59210,1,0,2.60,6.07,-0.40,0.00,-6.75,0.07,2.53,-0.000002
59229,1,0,2.75,6.06,-0.39,0.00,-8.00,0.07,2.68,-0.000002>.000002
59257,1,0,2.89,6.05,-0.34,0.00,-6.06,0.07,2.82,-0.000002
59333,1,0,3.37,6.07,-0.16,0.00,-4.56,0.07,3.30,-0.000002
59378,1,0,3.46,6.03,-0.16,0.00,-1.31,0.07,3.39,-0.000001
59394,1,0,3.27,6.03,-0.19,0.00,8.25,0.07,3.20,0.000001
59460,1,0,3.07,6.08,-0.24,0.00,3.00,0.07,3.00,-0.000000
59495,1,0,3.02,6.07,-0.30,0.00,1.25,0.07,2.95,-0.00000001
59538,1,0,2.74,6.09,-0.32,0.00,9.38,0.07,2.67,0.000001
59556,1,1,2.47,6.12,-0.37,11.00,8.88,80.00,-77.53,0.000023
59608,1,1,2.33,6.13,-0.40,11.00,4.12,80.00,-77.67,0.000022
59651,1,1,2.61,5.95,-0.27,16.69,-16.69,80.00,-77.39,0.000018
59722,1,1,6.01,5.68,0.03,58.75,-58.75,80.00,-73.99,0.000010
59833,1,1,12.33,5.40,0.58,63.37,-47.75,80.00,-67.67,0.000010
59911,1,1,14.49,5.33,0.52,63.37,-13.25,80.00,-65.51,0.000016
59961,1,1,14.41,5.39,0.36,63.37,11.31,80.00,09,0.000022
59997,1,1,13.72,5.42,0.34,63.37,18.94,80.00,-66.28,0.000022
60017,1,1,13.19,5.43,0.33,63.37,19.06,80.00,-66.81,0.000022
60108,1,1,12.17,5.46,0.29,63.37,9.88,80.00,-67.83,0.000021
60180,1,1,11.93,5.49,0.32,63.37,-1.44,80.00,-68.07,0.000019
60295,1,1,12.24,5.47,0.33,63.37,-4.56,80.00,-67.76,0.000018
60371,1,1,12.19,5.45,0.33,63.37,3.75,80.00,-67.81,0.000019
60390,1,1,12.15,5.48,0.32,63.37,0.50,80.00,-67.85,0.000019
60488,1,1,12.26,5.47,0.33,63.37,-1.87,80.00,-67.74,0.000018
60600,1,1,12.50,5.45,0.34,63.37,2.00,80.00,-67.50,0.000019
60690,1,1,12.56,5.46,0.35,63.37,-1.37,80.00,-67.44,0.000018
60730,1,1,12.57,5.45,0.35,63.37,0.37,80.00,-67.43,0.000019
60813,1,1,12.52,5.45,0.35,63.37,2.50,80.00,-667.51,0.000019
60830,1,1,12.47,5.45,0.32,63.37,2.19,80.00,-67.53,0.000019
60935,1,1,12.65,5.44,0.36,63.37,-0.94,80.00,-67.35,0.000018
61032,1,1,12.58,5.44,0.35,63.37,0.19,80.00,-67.42,0.000019
61109,1,1,12.67,5.45,0.37,63.37,-3.62,80.00,-67.33,0.000018
61165,1,1,12.96,5.44,0.36,63.37,-2.31,80.00,-67.04,0.000018
61266,1,1,12.99,5.46,0.38,63.37,-1.06,80.00,-67.01,0.000018
61291,1,1,13.05,5.46,0.37,63.37,-2.31,80.00,-66.95,0.000018
61390,1,1,13.01,5.47,0.38,63.37,2.44,80.00,-66.99,0.000019
61449,1,1,12.91,5.47,0.39,63.37,1.06,80.00,-67.09,0.000019
61492,1,1,12.93,5.46,0.39,63.37,-1.31,80.00,-67.07,0.000018
61527,1,1,12.95,5.47,0.39,63.37,-0.37,80.00,-67.05,0.000019
61681,1,1,12.69,5.48,0.40,63.37,0.00,80.00,-67.31,0.000019
61726,1,1,12.76,5.48,0.39,63.37,-1.62,80.00,-67.24,0.000018
61761,1,1,12.82,5.49,0.40,63.37,0.25,80.00,-67.18,0.000019
61865,1,1,12.89,5.50,0.41,63.37,-0.88,80.00,-67.11,0.000018
61959,1,1,12.82,5.48,0.44,63.37,2.562.50,80.00,-67.20,0.000019
61979,1,1,12.78,5.50,0.41,63.37,1.81,80.00,-67.22,0.000019
62104,1,1,12.95,5.50,0.42,63.37,-1.44,80.00,-67.05,0.000018
62137,1,1,12.92,5.49,0.45,63.37,2.19,80.00,-67.08,0.000019
62214,1,1,12.92,5.51,0.45,63.37,0.56,80.00,-67.08,0.000019
62323,1,1,12.95,5.50,0.47,63.37,2.25,80.00,-67.05,0.000019
62413,1,1,12.68,5.51,0.43,63.37,1.19,80.00,-67.32,0.000019>000019
62425,1,1,12.69,5.50,0.48,63.37,-0.62,80.00,-67.31,0.000019
62480,1,1,12.73,5.50,0.46,63.37,-0.50,80.00,-67.27,0.000019
62522,1,1,12.82,5.51,0.46,63.37,-4.25,80.00,-67.18,0.000018
62595,1,1,12.79,5.51,0.49,63.37,1.19,80.00,-67.21,0.000019
62632,1,1,12.87,5.52,0.50,63.37,-2.44,80.00,-67.13,0.000018
62706,1,1,12.95,5.53,0.51,63.37,0.31,80.00,-67.05,0.000019
62825,1,1,12.94,5.53,0.52,63.37,-1.19,80.00,-67.06,0.000018
62869,1,1,13.11,5.52,0.54,63.37,-4.44,80.00,-66.89,0.000018
62888,1,1,13.14,5.52,0.54,63.37,-0.50,80.00,-66.86,0.000018
62936,1,1,12.96,5.53,0.52,63.37,4.50,80.00,-67.04,0.000019
63055,1,1,12.94,5.54,0.54,63.37,-0.88,80.00,-67.06,0.000018
63098,1,1,12.95,5.54,0.54,63.37,-1.37,80.00,-67.05,0.000018
63174,1,1,12.85,5.54,0.55,63.37,5.94,80.00,-67.15,0.000020
63292,1,1,12.82,5.54,0.54,63.37,0.19,80.00,-67.18,0.000019
63339,1,1,12.81,5.54,0.55,63.37,0.88,80.00,-67.19,0.000019
63403,1,1,12.80,5.55,0.56,63.37,2.81,80.00,-67.20,0.000019
63518,1,1,13.04,5.54,0.58,63.37,1.37,80.00,-66.96,0.000019
63558,1,1,12.92,5.54,0.57,63.37,3.50,80.00,-67.08,0.000019
63594,1,1,12.86,5.55,0.58,63.37,1.31,80.00,-67.14,0.000019
63612,1,1,12.77,5.55,0.57,63.37,3.81,80.00,-67.23,0.000019
63706,0,0,12.60,5.56,0.70,0.00,10.50,0.07,12.53,-0.000002
63792,0,0,9.63,5.65,0.59,0.00,55.88,0.07,9.56,0.000008
63827,0,0,7.25,5.66,0.42,0.00,64.62,0.07,7.18,0.000010
63856,0,0,5.22,5.73,0.51,0.00,72.81,0.07,5.15,0.000012
63925,0,0,0.65,5.91,0.38,0.00,60.06,0.07,0.58,0.000011
63960,0,0,-1.46,5.93,0.37,0.00,49.56,0.07,-1.53,0.000010
64046,0,0,-3.76,5.98,0.32,0.00,7.56,0.07,-3.83,0.000002
64139,0,0,-2.78,5.95,0.33,0.00,-25.00,0.07,-2.85,-0.000004
64179,0,0,-1.78,5.95,0.33,0.00,-34.06,0.07,-1.85,-0.000006
64254,0,0,1.63,5.84,0.42,0.00,-43.94,0.07,1.56,-0.000009
64323,0,0,4.75,5.76,0.48,0.00,-38.88,0.07,4.68,-0.000008
64401,0,0,6.51,5.73,0.39,0.00,-13.81,0.07,6.44,-0.000004>03
64433,0,0,6.63,5.75,0.38,0.00,2.12,0.07,6.56,-0.000001
64515,0,0,4.72,5.78,0.34,0.00,30.56,0.07,4.65,0.000004
64534,0,0,3.69,5.85,0.34,0.00,35.25,0.07,3.62,0.000005
64598,0,0,1.51,5.87,0.30,0.00,46.69,0.07,1.44,0.000008
64616,0,0,0.64,5.90,0.28,0.00,43.69,0.07,0.57,0.000008
64669,0,0,-0.91,5.95,0.26,0.00,38.69,0.07,-0.98,0.000007
64739,0,0,-3.21,6.01,0.27,0.00,16.19,0.07,-3.28,0.000004
64847,0,0,-2.51,5.99,0.32,0.00,-24.37,0.07,-2.58,-0.000004
64900,0,0,-1.25,5.97,0.33,0.00,-36.00,0.07,-1.32,-0.000006
64938,0,0,0.67,5.92,0.37,0.00,-40.81,0.07,0.60,-0.000008
65008,0,0,3.55,5.87,0.43,0.00,-41.81,0.07,3.48,-0.000009
65083,0,0,5.68,5.81,0.46,0.00,-23.37,0.07,5.61,-0.000006
65131,0,0,6.32,5.81,0.44,0.00,-12.00,0.07,6.25,-0.000004
65165,0,0,6.37,5.81,0.44,0.00,5.56,0.07,6.30,-0.000001
65201,0,0,5.79,5.83,0.42,0.00,19.19,0.07,5.72,0.000002
65321,0,0,1.80,5.91,0.37,0.00,42.13,0.07,1.73,0.000007
65404,0,0,-1.19,5.98,0.31,0.00,36.00,0.07,-1.26,0.000007
65440,0,0,-2.34,6.02,0.30,0.00,28.56,0.07,-2.41,0.000006>05
65465,0,0,-2.73,6.03,0.29,0.00,18.00,0.07,-2.80,0.000004
65540,0,0,-2.94,6.02,0.30,0.00,-10.44,0.07,-3.01,-0.000001
65594,0,0,-2.29,6.00,0.30,0.00,-24.31,0.07,-2.36,-0.000004
65627,0,0,-1.15,5.97,0.32,0.00,-34.19,0.07,-1.22,-0.000006
65667,0,0,0.28,5.94,0.34,0.00,-38.25,0.07,0.21,-0.0000008
65681,0,0,1.35,5.91,0.36,0.00,-41.13,0.07,1.28,-0.000008
65779,0,0,4.25,5.83,0.41,0.00,-31.94,0.07,4.18,-0.000007
65862,0,0,5.50,5.80,0.38,0.00,-11.06,0.07,5.43,-0.000004
65898,0,0,5.36,5.80,0.37,0.00,5.19,0.07,5.29,-0.000001
65911,0,0,4.82,5.79,0.36,0.00,17.12,0.07,4.75,0.000002
65997,0,0,2.44,5.84,0.32,0.00,37.38,0.07,2.37,0.000006
66049,0,0,0.93,5.88,0.29,0.00,39.25,0.07,0.86,0.000007
66089,0,0,-0.60,5.92,0.26,0.00,38.38,0.07,-0.67,0.000007
66123,0,0,-2.02,5.94,0.23,0.00,35.06,0.07,-2.09,0.000007
66139,0,0,-2.63,5.96,0.22,0.00,29.87,0.07,-2.70,0.000006
66208,0,0,-3.76,5.99,0.22,0.00,12.19,0.07,-3.83,0.000003
66276,0,0,-3.83,5.98,0.21,0.00,-7.81,0.07,-3.90,-0.000000
66349,1,0,-2.16,5.92,0.23,0.00,-30.62,0.07,-2.23,-0.000005
66393,1,0,-0.85,5.88,0.26,0.00,-37.50,0.07,-0.92,-0.000007
66464,1,0,2.15,5.81,0.32,0.00,-37.31,0.07,2.08,-0.000007
66550,1,0,4.29,5.76,0.33,0.00,-22.56,0.07,4.22,-0.000005
66574,1,0,4.70,5.76,0.33,0.00,-12.50,0.07,4.63,-0.000004
66625,1,0,4.74,5.76,0.32,0.00,1.12,0.07,4.67,-0.000001
66700,1,0,3.43,5.77,0.31,0.00,26.19,0.07,3.36,0.000004
66716,1,0,3.2.49,5.79,0.29,0.00,31.19,0.07,2.42,0.000005
66744,1,0,2.15,5.80,0.28,0.00,34.50,0.07,2.08,0.000006
66782,1,0,0.71,5.83,0.26,0.00,37.94,0.07,0.64,0.000007
66815,1,0,-0.81,5.87,0.23,0.00,39.25,0.07,-0.88,0.000007
66914,1,0,-3.96,5.94,0.19,0.00,20.44,0.07,-4.03,0.000005
66970,1,0,-4.36,5.95,0.19,0.00,5.37,0.07,-4.43,0.000002
66984,1,0,-4.21,5.94,0.19,0.00,-5.81,0.07,-4.28,0.000000
67042,1,0,-3.77,5.94,0.20,0.00,-18.50,0.07,-3.84,-0.000002
67145,1,0,-0.35,5.87,0.27,0.00,-40.63,0.07,-0.42,-0.000007
67201,1,0,1.22,5.83,0.31,0.00,-39.44,0.07,1.15,-0.000008
67237,1,0,2.85,5.81,0.34,0.00,-33.19,0.07,2.78,-0.000007
67302,1,0,4.20,5.78,0.35,0.00,-10.00,0.07,4.13,-0.000003
67370,1,0,3.79,5.77,0.34,0.00,12.44,0.07,3.72,0.000001
67424,1,0,2.92,5.75,0.32,0.00,26.69,0.07,2.85,0.000004
67499,1,0,0.61,5.86,0.30,0.00,31.25,0.07,0.54,0.000006
67585,1,0,-1.36,5.98,0.27,0.00,16.37,0.07,-1.43,0.000003
67623,1,0,-1.78,6.03,0.26,0.00,8.81,0.07,-1.85,0.000002
67641,1,0,-1.88,6.03,0.26,0.00,2.50,0.07,-1.95,0.000001
67705,1,0,-1.63,6.01,0.26,0.00,-9.00,0.07,-1.70,-0.000001.000002
67736,1,0,-1.25,6.01,0.28,0.00,-14.06,0.07,-1.32,-0.000002
67767,1,0,-0.63,6.00,0.29,0.00,-16.56,0.07,-0.70,-0.000003
67815,1,0,0.09,5.98,0.30,0.00,-19.25,0.07,0.02,-0.000004
67853,1,0,0.81,5.97,0.32,0.00,-18.31,0.07,0.74,-0.000004
67885,1,0,1.25,5.96,0.32,0.00,-13.69,0.07,1.18,-0.000003
67962,1,0,1.90,5.94,0.34,0.00,-4.00,0.07,1.83,-0.000001
68077,1,0,1.36,5.97,0.34,0.00,8.75,0.07,1.29,0.000001
68117,1,0,1.08,5.98,0.34,0.00,10.31,0.07,1.01,0.000002
68165,1,0,0.54,5.97,0.34,0.00,10.13,0.07,0.47.37,0.000002
68178,1,0,0.28,6.00,0.34,0.00,9.13,0.07,0.21,0.000002
68226,1,0,-0.04,6.00,0.33,0.00,7.56,0.07,-0.11,0.000001
68277,1,0,-0.21,6.02,0.33,0.00,3.62,0.07,-0.28,0.000001
68314,1,0,-0.21,6.02,0.33,0.00,-1.37,0.07,-0.28,-0.000000
68347,1,0,-0.15,6.02,0.34,0.00,-2.69,0.07,-0.22,-0.000000
68429,1,0,0.32,6.00,0.35,0.00,-7.87,0.07,0.25,-0.000002
68466,1,0,0.63,5.99,0.34,0.00,-7.37,0.07,0.56,-0.000002
68507,1,0,0.89,6.00,0.35,0.00,-6.69,0.07,0.82,-0.000001
68526,1,0,1.12,6.00,0.37,0.00,-8.50,0.07,1.05,-0.000002
68546,1,0,1.20,5.99,0.37,0.00,-7.94,0..07,1.20,-0.000002
68575,1,0,1.38,5.99,0.35,0.00,-4.87,0.07,1.31,-0.000001
68664,1,0,1.46,5.97,0.37,0.00,-1.75,0.07,1.39,-0.000001
68697,1,0,1.49,5.97,0.37,0.00,0.44,0.07,1.42,-0.0000000
68739,1,0,1.48,5.97,0.36,0.00,1.12,0.07,1.41,-0.000000
68759,1,0,1.44,5.99,0.36,0.00,1.12,0.07,1.37,-0.000000
68812,1,0,1.41,5.99,0.35,0.00,1.56,0.07,1.34,-0.000000
68849,1,0,1.31,5.99,0.34,0.00,1.81,0.07,1.24,-0.000000
68888,1,0,1.28,5.98,0.35,0.00,0.44,0.07,1.21,-0.000000
68918,1,0,1.30,5.99,0.34,0.00,-1.75,0.07,1.23,-0.000001
68999,1,0,1.36,5.96,0.34,0.00,-2.81,0.07,1.29,-0.000001
69034,1,0,1.42,5.96,0.34,0.00,-3.87,0.07,1.35,-0.000001
69114,1,0,1.62,5.95,0.35,0.00,-0.31,0.07,1.55,-0.000000
69129,1,0,1.66,5.96,0.35,0.00,-2.00,0.07,1.59,-0.000001
69212,1,0,1.62,5.95,0.36,0.00,2.87,0.07,1.55,0.000000
69312,1,0,1.58,5.96,0.36,0.00,1.81,0.07,1.51,-0.000000
69347,1,0,1.52,5.96,0.38,0.00,0.13,0.07,1.45,-0.000000
69379,1,0,1.61,5.96,0.37,0.00,-4.19,0.07,1.54,-0.000001
69428,1,0,1.76,5.96,0.37,0.00,-1.06,0.07,1.69,-0.000001
69454,1,0,1.76,5.96,0.37,0.00,-0.50,0.07,1.69,-0.000001
69538,1,0,2.08,5.96,0.37,0.00,-4.25,0.07,2.01,-0.000001
69571,1,0,2.23,5.96,0.38,0.00,-4.81,0.07,2.16,-0.000001
69613,1,0,2.46,5.96,0.37,0.00,-6.00,0.07,2.39,-
69653,1,0,2.57,5.96,0.34,0.00,-1.75,0.07,2.50,-0.000001
69699,1,0,2.47,5.96,0.31,0.00,1.50,0.07,2.40,-0.000000
69729,1,0,2.48,5.96,0.26,0.00,-0.69,0.07,2.41,-0.000001
69747,1,0,2.44,5.96,0.25,0.00,2.31,0.07,2.37,-0.000000
69814,1,0,2.23,5.95,0.23,0.00,4.50,0.07,2.16,0.000000
69888,1,0,1.83,5.95,0.23,0.00,4.87,0.07,1.76,0.000000
69908,1,0,1.74,5.96,0.22,0.00,4.37,0.07,1.67,0.000000
69924,1,0,1.67,5.96,0.23,0.00,4.12,0.07,1.60,0.000000
69956,1,0,1.64,5.96,0.22,0.00,0.94,0.07,1.57,-0.000000
70022,1,0,1.31,5.97,0.18,0.00,4.19,0.07,1.24,0.000000
70069,1,0,1.23,5.97,0.16,0.00,-0.37,0.07,1.16,-0.000000
70148,1,0,1.27,5.98,0.12,0.00,-0.44,0.07,1.20,-0.000000
70185,1,0,1.31,5.98,0.10,0.00,-2.19,0.07,1.24,-0.000001
70265,1,0,1.42,5.98,0.02,0.00,-2.56,0.07,1.35,-0.000001
70284,1,0,1.50,5.98,-0.01,0.00,-4.56,0.07,1.43,-0.000001
70307,1,0,1.61,5.98,-0.03,0.00,-5.69,0.07,1.63,-0.000001
70352,1,0,1.74,5.98,-0.04,0.00,-4.19,0.07,1.67,-0.000001
70369,1,0,1.75,5.98,-0.08,0.00,1.50,0.07,1.68,-0.000000
70383,1,0,1.72,5.98,-0.09,0.00,2.69,0.07,1.65,0.000000
70420,1,0,1.66,5.98,-0.18,0.00,1.25,0.07,1.59,-0.000000
70461,1,0,1.67,5.99,-0.30,0.00,-0.50,0.07,1.60,-0.000001
70499,1,0,1.61,5.99,-0.38,0.00,2.37,0.07,1.54,0.000000
70525,1,0,1.56,5.99,-0.39,0.00,1.94,0.07,1.49,-0.000000
70603,1,0,1.43,5.99,-0.38,0.00,1.25,0.07,1.36,-0.000000
70693,1,0,1.62,5.99,-0.37,0.00,-4.12,0.07,1.55,-0.000001
70737,1,0,1.68,5.98,-0.36,0.00,-1.12,0.07,1.61,-0.000001
70791,1,0,1.69,5.98,-0.37,0.00,0.19,0.07,1.62,-0.000000
70846,1,0,1.67,5.98,-0.39,0.00,0.69,0.07,1.60,-0.000000
70860,1,0,1.67,6.00,-0.41,0.00,-1.12,0.07,1.60,-0.000001
70950,1,0,1.72,6.00,-0.42,0.00,3.44,0.07,1.65,0.000000
71108,1,0,1.70,6.00,-0.46,0.00,-2.31,0.07,1.63,-0.000001
71175,1,0,1.85,6.00,-0.46,0.00,-0.56,0.07,1.78,-0.000001
71359,1,1,2.24,6.00,-0.45,5.56,-0.37,80.00,-77.76,0.000021
71443,1,1,3.98,5.91,-0.25,38.38,-38.38,80.00,-76.02,0.000014
71523,1,1,9.86,5.72,0.26,64.75,-59.50,80.00,-70.14,0.000008
71619,1,1,13.03,5.59,0.87,64.75,-25.75,80.00,-66.97,0.000010014
71637,1,1,13.67,5.50,1.06,64.75,-17.75,80.00,-66.33,0.000015
71726,1,1,13.15,5.54,0.97,64.75,15.13,80.00,-66.85,0.000021
71747,1,1,12.76,5.59,0.77,64.75,14.94,80.00,-67.24,0.000021
71844,1,1,11.42,5.61,0.78,64.75,17.25,80.00,-68.58,0.000022
71875,1,1,11.08,5.63,0.78,64.75,6.00,80.00,-68.92,0.000020
71976,1,1,11.59,5.64,0.77,64.75,-10.13,80.00,-68.41,0.000017
72029,1,1,12.10,5.62,0.84,64.75,-12.06,80.00,-67.90,0.000017
72068,1,1,12.33,5.60,0.83,64.75,-2.75,80.00,-67.67,0.000018
72138,1,1,12.44,5.61,0.82,64.75,-1.69,80.00,-67.56,0.000018
72260,1,1,12.53,5.60,0.83,64.75,-4.81,80.00,-67.47,0.000018
72348,1,1,12.69,5.59,0.85,64.75,-1.50,80.00,-67.31,0.000018
72383,1,1,12.81,5.60,0.83,64.75,-3.94,80.00,-67.19,0.000018
72451,1,1,13.07,5.59,0.86,64.75,-1.44,80.00,-66.93,0.000018
72486,1,1,13.15,5.59,0.85,64.75,-3.12,80.00,-66.85,0.000018
72568,1,1,12.95,5.59,0.84,64.75,0.94,80.00,-67.05,0.000019
72597,1,1,13.00,5.60,0.84,64.75,-2.00,80.00,-67.00,0.000018
72611,1,1,13.02,5.59,0.84,64.75,-2.31,800,-66.93,0.000018
72682,1,1,13.03,5.60,0.84,64.75,1.56,80.00,-66.97,0.000019>00019
72698,1,1,13.02,5.60,0.84,64.75,0.06,80.00,-66.98,0.000019
72792,1,1,12.84,5.59,0.83,64.75,2.81,80.00,-67.16,0.000019
72912,1,1,12.71,5.58,0.84,64.75,3.37,80.00,-67.29,0.000019
72946,1,1,12.72,5.60,0.83,64.75,-2.50,80.00,-67.28,0.000018
73028,1,1,12.96,5.59,0.84,64.75,0.44,80.00,-67.04,0.000019
73056,1,1,12.95,5.59,0.84,64.75,-0.06,80.00,-67.05,0.000019
73133,1,1,12.64,5.59,0.83,64.75,8.25,80.00,-67.36,0.000020
73222,1,1,12.63,5.60,0.85,64.75,-4.44,80.00,-67.37,0.000018
73246,1,1,12.68,5.59,0.85,64.75,0.13,80.00,-67.32,0.000019
73365,1,1,12.72,5.58,0.87,64.75,1.62,80.00,-67.28,0.000019
73416,1,1,12.70,5.59,0.86,64.75,-1.87,80.00,-67.30,0.000018
73452,1,1,12.97,5.58,0.87,64.75,-8.25,80.00,-67.03,0.000017
73490,1,1,13.13,5.58,0.88,64.75,1.56,80.00,-66.87,0.00000019
73526,1,1,13.06,5.58,0.86,64.75,3.75,80.00,-66.94,0.000019
73635,1,1,13.00,5.57,0.90,64.75,3.94,80.00,-67.00,0.000019
73678,1,1,13.04,5.59,0.88,64.75,-2.75,80.00,-66.96,0.000018
73746,1,1,13.03,5.57,0.90,64.75,2.12,80.00,-66.97,0.000019
73833,1,1,13.14,5.58,0.88,64.75,1.31,80.00,-66.86,0.000019.000019
73849,1,1,13.00,5.58,0.88,64.75,5.06,80.00,-67.00,0.000019
73888,1,1,12.88,5.58,0.88,64.75,0.50,80.00,-67.12,0.000019
73980,1,1,13.03,5.58,0.90,64.75,-0.94,80.00,-66.97,0.000018
74024,1,1,13.06,5..58,0.89,64.75,-1.62,80.00,-66.90,0.000018
74096,1,1,13.28,5.57,0.90,64.75,1.37,80.00,-66.72,0.000019
74138,0,0,13.33,5.57,0.89,0.00,-4.69,0.07,13.26,-0.000005
74175,0,0,13.02,5.59,0.98,0.00,23.75,0.07,12.95,0.000001
74193,0,0,12.01,5.51,0.68,0.00,39.38,0.07,11.94,0.000004
74260,0,0,9.43,5.70,0.82,0.00,60.44,0.07,9.36,0.000000009
74276,0,0,7.53,5.68,0.78,0.00,70.25,0.07,7.46,0.000011
74308,0,0,4.53,5.77,0.70,0.00,80.31,0.07,4.46,0.000014
74401,0,0,-0.70,5.90,0.68,0.00,59.31,0.07,-0.77,0.000011
74528,0,0,-4.24,6.02,0.60,0.00,0.37,0.07,-4.31,0.000001
74636,0,0,-1.69,5.99,0.67,0.00,-46.75,0.07,-1.76,-0.000008
74755,0,0,4.08,5.83,0.79,0.00,-52.56,0.07,4.01,-0.000011>10
74772,0,0,5.01,5.81,0.79,0.00,-46.06,0.07,4.94,-0.000010
74860,0,0,7.33,5.75,0.61,0.00,-15.00,0.07,7.26,-0.000005
74878,0,0,7.43,5.79,0.63,0.00,3.06,0.07,7.36,-0.000001
74950,0,0,6.56,5.82,0.61,0.00,24.44,0.07,6.49,0.000003
74967,0,0,6.03,5.81,0.59,0.00,27.69,0.07,5.96,0.000003
75017,0,0,4.72,5.87,0.59,0.00,38.44,0.07,4.65,0.000006
75092,0,0,1.06,5.92,0.51,0.00,45.31,0.07,0.99,0.000008
75191,0,0,-2.87,6.03,0.54,0.00,21.69,0.07,-2.94,0.000005
75246,0,0,-3.25,6.04,0.58,0.00,2.94,0.07,-3.32,0.000001
75267,0,0,-2.90,6.04,0.58,0.00,-9.75,0.07,-2.97,-0.000001
75336,0,0,-1.97,6.00,0.60,0.00,-29.62,0.07,-2.04,-0.000005
75353,0,0,-0.94,5.99,0.62,0.00,-35.31,0.07,-1.01,-0.000006
75439,0,0,2.35,5.90,0.67,0.00,-45.63,0.07,2.28,-0.000009
75528,0,0,5.54,5.86,0.75,0.00,-32.88,0.07,5.47,-0.000008
75590,0,0,6.85,5.83,0.69,0.00,-12.00,0.07,6.78,-0.000004
75663,0,0,6.14,5.84,0.67,0.00,20.69,0.07,6.07,0.000002
75749,0,0,3.61,5.90,0.63,0.00,40.31,0.07,3.54,0.000006
75782,0,0,1.94,5.92,0.60,0.00,43.06,0.07,1.87,0.000007
75900,0,0,-2.00,6.00,0.55,0.00,25.50,0.07,-2.07,0.000005
75983,0,0,-2.66,6.01,0.60,0.00,-5.25,0.07,-2.73,-0.000000
76010,0,0,-2.38,6.00,0.59,0.00,-15.31,0.07,-2.45,-0.000002
76054,0,0,-1.60,5.98,0.57,0.00,-30.37,0.07,-1.67,-0.000005
76148,0,0,2.21,5.89,0.62,0.00,-42.81,0.07,2.14,-0.000008
76219,0,0,4.04,5.84,0.65,0.00,-36.00,0.07,4.59,-0.000007
76232,0,0,4.94,5.82,0.65,0.00,-29.00,0.07,4.87,-0.000007
76281,0,0,5.58,5.80,0.63,0.00,-20.06,0.07,5.51,-0.000005
76324,0,0,5.81,5.80,0.59,0.00,-4.44,0.07,5.74,-0.000002
76360,0,0,5.44,5.81,0.58,0.00,10.94,0.07,5.37,0.000001
76375,0,0,4.81,5.80,0.57,0.00,18.94,0.07,4.74,0.000002
76441,0,0,3.40,5.84,0.55,0.00,33.00,0.07,3.33,0.000005
76464,0,0,2.31,5.87,0.52,0.00,38.50,0.07,2.24,0.000006
76519,0,0,0.76,5.90,0.50,0.00,40.19,0.07,0.69,0.000007
76585,0,0,-2.20,5.96,0.45,0.00,35.94,0.07,-2.27,0.000007
76700,0,0,-3.92,6.02,0.47,0.00,-1.12,0.07,-3.99,0.000001
76790,0,0,-2.43,5.96,0.50,0.00,-31.44,0.07,-2.50,-0.000005
76812,0,0,-1.37,5.95,0.52,0.00,-39.00,0.07,-1.44,-0.000007
76862,0,0,-0.77,5.96,0.26,0.00,7.63,0.07,-0.84,0.000002
76878,0,0,-2.42,6.05,-0.37,0.00,56.81,0.07,-2.49,0.000011
76949,0,0,-5.65,6.06,-0.77,0.00,99.37,0.07,-5.72,0.000020
76965,0,0,-9.32,6.05,-0.87,0.00,138.31,0.07,-9.39,0.000028
77051,0,0,-22.25,6.08,-1.13,0.00,173.62,0.07,-22.32,0.000038
77166,0,0,-40.14,6.00,-1.55,0.00,115.37,0.07,-40.21,0.000032
77269,0,0,-46.30,5.94,-1.68,0.00,16.75,0.07,-46.37,0.000016
