millis,armed,roll,pitch,yaw,gx,gy,gz,err_roll,err_pitch,err_yaw,u2
167711,1,6.75,6.10,0.14,-11.69,-3.62,-3.06,-28.36,5.31,0.18,0.00000574
167757,1,7.12,6.11,0.18,-6.12,1.31,0.19,-27.93,5.26,0.24,0.00000610
167823,1,7.06,6.12,0.17,8.25,-2.87,1.37,-27.86,5.30,0.26,0.00000859
167864,1,6.72,6.12,0.17,7.94,2.06,-0.37,-28.20,5.26,0.24,0.00000935
167926,1,6.39,6.13,0.17,1.25,-0.81,0.06,-28.59,5.30,0.25,0.00000824
167958,1,6.38,6.12,0.17,-0.75,0.69,0.37,-28.63,5.28,0.24,0.00000785
168252,1,6.48,6.14,0.19,0.69,-0.81,-0.25,3.34,5.30,0.26,-0.00000103
168287,1,6.31,6.13,0.18,7.19,-0.69,0.94,6.36,5.30,0.26,-0.00000121
168320,1,5.90,6.14,0.18,17.31,0.88,-0.69,5.99,5.29,0.24,0.00000100
168391,1,3.98,6.21,0.15,26.75,1.75,1.06,4.43,5.34,0.24,0.00000364
168436,1,3.21,6.26,0.16,26.44,1.25,-1.00,3.39,5.41,0.22,0.00000395
168628,1,1.27,6.35,0.13,-1.12,-0.44,-0.56,1.18,5.51,0.20,-0.00000018
168673,1,1.55,6.35,0.12,-8.75,0.06,0.44,-5.21,5.51,0.20,0.00000033
168739,1,2.49,6.33,0.08,-16.25,-0.37,0.75,-32.66,3.32,0.16,0.00000625
168779,1,3.29,6.31,0.03,-23.75,-0.50,1.69,-31.94,3.16,0.11,0.00000478
168860,1,5.14,6.27,-0.13,-24.19,-1.31,2.25,-30.32,5.10,-0.02,0.00000386
168979,1,7.18,6.25,-0.25,-11.88,-0.88,-1.06,-27.94,5.21,-0.20,0.00000519
169068,1,7.33,6.12,0.16,4.81,0.0-0.06,-5.62,-6.67,5.07,0.23,0.00000273
169099,1,7.18,6.10,0.26,8.94,-0.50,-4.44,-6.73,5.06,0.28,0.00000318
169195,1,5.85,6.14,0.15,14.31,0.37,-1.19,5.92,5.24,0.20,0.00000087
169236,1,5.08,6.19,0.20,24.25,1.75,0.06,5.25,5.33,0.27,0.00000189
169408,1,1.52,6.28,0.14,9.44,-0.62,1.00,1.61,5.45,0.23,0.00000176
169438,1,1.41,6.28,0.14,1.94,0.06,0.06,1.36,5.44,0.21,0.00000028
169477,1,1.43,6.30,0.13,-2.94,1.00,1.12,1.33,5.45,0.21,-0.00000022
169540,1,1.91,6.31,0.02,-12.69,0.75,2.56,1.71,5.46,0.12,-0.00000260
169589,1,2.46,6.31,-0.05,-14.44,-0.37,1.44,2.25,5.47,0.04,-0.00000349
169694,1,2.98,6.30,-0.12,5.37,-0.06,0.00,2.96,5.46,-0.05,-0.00000029
169752,1,2.75,6.32,-0.14,4.25,0.19,-0.06,2.72,5.48,-0.06,0.00000014
169868,1,2.36,6.32,-0.14,8.44,-0.06,-1.19,34.29,5.48,-0.10,-0.00000834
170056,1,-0.61,6.35,-0.18,23.87,0.31,0.44,34.84,11.88,-0.11,-0.00000566
170118,1,-2.85,6.40,-0.28,31.56,0.44,1.62,32.77,7.52,-0.17,-0.00000338
170159,1,-3.86,6.45,-0.29,25.62,1.00,0.44,22.82,6.16,-0.21,-0.00000096
170253,1,-3.65,6.43,-0.30,-12.06,-1.37,0.75,-3.84,5.82,-0.23,-0.00000012
170291,1,-2.65,6.44,-0.28,-28.37,-0.19,-0.88,-2.99,5.81,-0.21,-0.0000490
170327,1,-1.41,6.40,-0.26,-36.81,-0.37,-0.19,-1.84,5.77,-0.19,-0.00000549
170509,1,4.24,6.31,-0.14,1.94,0.19,0.25,4.16,5.68,-0.08,-0.00000285
170787,1,1.13,6.45,-0.46,0.69,0.31,2.00,31.10,5.61,-0.37,-0.00000821
171020,1,-1.03,6.47,-0.68,27.62,0.56,0.37,34.24,5.84,-0.61,-0.00000418
171156,1,-3.60,6.49,-0.67,1.75,0.19,-2.37,13.54,5.86,-0.64,-0.00000196
171204,1,-3.28,6.49,-0.56,-14.06,-0.31,-2.31,-0.15,5.86,-0.54,-0.00000114
171225,1,-3.43,6.50,-0.42,-24.37,-0.50,-3.87,-2.96,5.87,-0.42,-0.00000300
171278,1,-1.37,6.50,-0.27,-30.19,-0.06,-4.19,-1.98,5.87,-0.28,-0.00000440
171605,1,3.19,6.41,-0.-0.19,14.25,-0.31,1.06,3.12,5.78,-0.12,0.00000169
171705,1,1.99,6.41,-0.31,5.75,0.31,1.00,1.97,5.78,-0.23,0.00000087
171739,1,1.84,6.41,-0.37,2.87,-0.44,1.81,1.83,5.79,-0.26,0.00000015
171853,1,2.23,6.41,-0.47,-11.00,-0.94,0.69,2.05,5.80,-0.39,-0.00000218
171970,1,2.96,6.41,-0.40,-3.37,-0.31,-1.00,3.03,5.79,-0.34,-0.00000141
172017,1,2.99,6.41,-0.40,-0.50,0.31,0.31,3.13,5.78,-0.33,-0.0000010000060
172078,1,2.74,6.41,-0.41,5.44,-0.37,0.94,2.73,5.78,-0.33,0.00000021
172123,1,2.58,6.42,-0.46,4.06,0.94,1.12,2.60,5.79,-0.37,-0.00000002
172184,1,2.25,6.43,-0.50,4.25,-0.19,1.06,2.43,5.79,-0.42,0.00000013
172225,1,2.16,6.43,-0.50,1.31,0.06,0.50,2.11,5.80,-0.43,-0.00000017
172358,1,2.33,6.42,-0.50,-1.37,0.13,0.06,2.45,5.79,-0.43,-0.00000092
172429,1,2.49,6.42,-0.49,-1.62,-0.31,-0.13,2.41,5.79,-0.42,-0.00000086
172466,1,2.59,6.42,-0.49,-1.87,0.62,0.06,2.49,5.79,-0.42,-0.00000108
172530,1,2.58,6.43,-0.49,2.44,0.88,-0.31,2.54,5.79,-0.41,-0.00000038
172580,1,2.49,6.43,-0.50,2.44,-0.31,-0.13,2.45,5.80,-0.43,-0.00000032
172690,1,2.51,6.43,-0.50,-0.31,0.19,-0.37,2.44,5.80,-0.43,-0.00000082
172809,1,2.73,6.43,-0.51,-5.12,0.13,-0.37,2.61,5.80,-0.44,-0.00000155
172916,1,2.89,6.43,-0.50,-0.69,0.00,-0.19,2.79,5.80,-0.42,-0.00000088
172986,1,2.98,6.43,-0.49,0.50,-0.50,0.44,3.12,5.80,-0.42,-0.00000096
173027,1,2.88,6.46,-0.51,0.62,0.31,1.00,2.86,5.80,-0.42,-0.00000052
173318,1,2.80,6.34,-0.62,2.12,0.44,-0.06,2.76,5.71,-0.54,-0.00000051
173442,1,3.39,6.32,-0.56,-16.75,-0.81,-1.75,3.15,5.71,-0.51,-0.00000363
173508,1,4.74,6.31,-0.46,-20.87,0.06,-1.00,4.47,5.68,-0.40,-0.00000503
173575,1,6.73,6.26,-0.05,-34.44,0.06,-9.94,6.01,5.64,-0.16,-0.00000672
173618,1,8.65,6.06,0.54,-50.38,-2.87,-16.37,7.48,5.56,0.27,-0.00001006
173693,1,24.34,4.27,1.12,-311.06,-25.75,4.56,17.93,4.07,1.37,-0.00005062
173741,1,42.57,3.60,0.98,-495.69,-17.87,-6.87,33.05,2.79,1.06,-0.00010566
173839,1,72.68,4.33,-0.79,-15.50,-13.50,19.81,72.47,3.56,-0.54,-0.00003881
173924,1,50.65,4.89,-0.24,482.44,5.81,-15.13,55.44,4.34,-0.30,0.00006300
173972,1,28.39,4.92,0.75,602.94,38.38,-9.19,34.12,4.02,0.55,0.000
174005,1,6.74,6.30,0.39,518.00,8.75,46.38,11.73,5.52,0.90,0.00009734
174043,1,-10.82,5.81,-1.09,391.44,-17.31,28.56,-7.08,5.38,-0.77,0.00008260
174147,1,-16.88,7.16,0.25,-157.56,5.25,-23.81,-18.30,6.42,0.12,-0.00001105
174200,1,-8.42,6.58,1.02,-242.00,-27.50,-7.63,-10.84,6.20,0.97,-0.004361
174235,1,0.84,5.79,0.81,-230.31,-16.25,12.69,-1.23,5.32,1.00,-0.00004344
174379,1,14.76,5.83,0.22,31.37,-7.69,-23.44,14.98,5.33,0.09,-0.00000316
174426,1,12.56,5.33,0.85,66.87,-5.06,-14.75,13.70,4.92,0.63,0.00000743
174494,1,5.37,6.30,0.51,114.69,1.37,18.06,6.44,5.64,0.76,0.00001989
174536,1,0.72,6.17,-0.16,123.31,-8.37,13.88,1.86,5.61,0.04,0.00002158
174604,1,-5.90,6.08,-0.24,38.31,3.31,-2.87,-5.61,5.41,-0.20,0.00001317
174656,1,-6.24,6.52,-0.12,-13.19,17.87,-5.12,-6.44,5.70,-0.08,0.00000518
174692,1,-4.16,6.70,-0.12,-86.37,-8.81,5.37,-5.06,6.16,-0.00,-0.00000598
174822,1,9.08,6.44,-0.86,-68.19,7.81,-17.69,8.32,5.76,-0.97,-0.00002076
174843,1,10.22,6.36,-0.34,-35.81,1.12,-18.44,9.52,5.81,-0.61,-0.00001207
174887,1,10.00,5.90,0.20,13.25,-9.56,-15.81,10.27,5.54,0.01,-0.00000253
174993,1,2.98,6.26,0.55,65.75,-3.06,7.12,3.56,5.66,0.69,0.00001300
175053,1,1.00,6.33,0.14,8.19,5.31,7.63,1.14,5.70,0.21,0.00000119
175090,1,1.02,6.42,0.00,-3.81,3.94,7.19,0.92,5.75,0.14,-0.00000016
175121,1,1.37,6.29,-0.22,-13.56,-3.37,3.44,1.38,5.70,-0.11,350
175155,1,2.11,6.40,-0.30,-19.69,-0.69,3.37,2.07,5.78,-0.20,-0.00000424
175188,1,2.84,6.39,-0.39,-20.44,3.56,2.19,2.57,5.72,-0.30,-0.00000402
175305,1,3.65,6.34,-0.67,-1.31,-5.75,4.75,3.79,5.76,-0.55,-0.00000099
175391,1,5.03,6.36,-0.62,-16.00,2.69,-0.37,4.80,5.71,-0.55,-0.00000495
175544,1,3.28,6.35,-0.99,28.00,-3.19,2.69,3.69,5.75,-0.89,0.00000385
175615,1,1.56,6.35,-0.90,10.50,-3.00,-0.88,1.75,5.77,-0.85,0.00000313
175649,1,1.66,6.39,-0.85,-11.38,2.12,-2.56,1.48,5.74,-0.80,-0.00000104
175817,1,8.89,5.42,0.44,-103.37,-256,-27.00,11.78,4.31,1.32,-0.00002635
175866,1,25.74,4.30,1.31,-415.25,-22.94,-9.06,21.87,3.91,1.39,-0.00005850
175912,1,45.33,3.50,0.91,-537.19,-26.00,-10.13,34.96,3.35,1.17,-0.00010178
176004,1,76.12,3.52,-0.19,-194.69,-29.44,16.81,74.18,2.80,0.19,-0.00008215
176050,1,75.59,4.01,-1.06,134.81,9.00,11.31,76,3.50,-0.81,0.00001801
176147,1,24.47,5.51,0.97,610.00,61.13,-21.12,35.99,4.09,0.26,0.00010320
176213,1,-8.36,6.07,-1.46,329.62,2.00,29.44,-5.21,5.46,-1.11,0.00007370
176271,1,-15.73,5.59,-1.06,120.06,-1.12,-23.69,-14.66,4.91,-1.21,0.00003400910
176308,1,-15.80,6.44,-0.24,-61.06,16.12,-26.12,-16.48,5.59,-0.37,0.00000066
176369,1,-3.88,6.11,0.89,-174.25,-27.25,-1.31,-7.40,6.07,0.92,-0.00002954
176453,1,8.61,5.94,-0.35,-173.31,13.69,16.75,6.88,5.15,-0.14,-0.00003390
176504,1,14.91,6.44,-0.17,-140.94,1.31,-14.44,13.67,5.84,-0.23,-0.000032275
176540,1,19.13,5.04,0.36,-69.31,-33.69,-19.12,17.76,5.07,0.33,-0.00001946
176770,1,-1.41,6.60,0.33,110.37,19.81,-2.81,0.51,5.65,0.38,0.00002342
176821,1,-3.24,6.51,0.12,39.56,-10.69,8.13,-2.71,5.98,0.27,0.00001184
176957,1,9.12,6.47,-0.59,-98.81,-0.50,-7.44,7.06,5.79,-0.61,-0.00002251
176993,1,10.00,6.41,-0.49,-41.31,-10.56,-9.69,10.87,5.70,-0.32,-0.00001659
177031,1,12.17,5.78,0.12,4.50,-2.12,-8.13,12.29,5.27,0.02,-0.00000659
177072,1,11.02,6.08,0.32,44.37,11.06,-2.44,11.72,5.25,0.29,0.00000141
177117,1,8.67,6.12,0.29,44.50,-2.25,2.19,9.51,5.55,0.41,0.000000580
177137,1,7.96,6.13,0.22,34.06,0.50,4.31,8.22,5.50,0.33,0.00000488
177182,1,7.18,6.16,-0.01,11.63,2.25,6.75,7.22,5.49,0.12,0.00000210
177343,1,7.07,6.27,-0.50,-0.13,-1.44,1.12,7.00,5.65,-0.41,-0.00000219
177522,1,8.81,6.17,-0.24,-40.75,1.37,-8.63,8.55,5.53,-0.26,-0.00000898
177603,1,11.51,6.00,0.04,-19.50,-2.44,-1.37,11.46,5.40,0.10,-0.00000787
177646,1,11.79,6.00,0.01,-1.12,1.69,1.87,11.71,5.35,0.10,-0.00000498
177715,1,11.24,6.00,-0.03,15.69,1.94,0.19,11.32,5.35,0.03,-0.00000122
177757,1,10.45,6.02,-0.03,26.19,-1.25,0.06,10.84,5.41,0.04,0.00000091
177824,1,9.14,5.98,0.18,2.25,1.81,-3.62,9.30,5.34,0.22,-0.00000019
177873,1,9.87,6.02,0.40,-22.87,2.25,-6.31,9.47,5.39,0.34,-0.00000512
177945,1,13.42,5.73,1.04,-62.00,-5.31,-18.00,12.73,5.19,0.95,-0.00001450
177984,1,16.16,5.32,1.29,-79.44,-9.38,0.13,15.32,4.77,1.38,-0.00001725
178048,1,23.91,4.42,1.17,-176,-7.37,-6.69,24.05,3.79,1.24,-0.00003949
178121,1,38.56,3.77,0.56,-317.31,-18.44,121.50,45.63,3.02,0.11,-0.00008407
178178,1,67.32,3.44,-0.77,-460.50,-10.50,-0.62,63.00,2.86,-0.61,-0.00010229
178343,1,84.23,4.14,-1.00,389.37,9.19,4.69,75.32,3.50,-0.68,0.00007008
178442,1,21.21,5.68,0.48,598.75,32.81,3.62,26.92,4.75,0.45,0.00011079
178501,1,-2.68,5.68,-0.55,390.31,-9.63,11.63,1.04,5.15,8,0.00007258
178524,1,-10.12,5.53,-0.65,193.50,-1.00,0.13,-5.87,4.98,-0.55,0.00006085
178574,1,-12.80,6.08,-0.36,-0.44,14.31,-12.75,-12.88,5.28,-0.38,0.000.00000518
178614,1,-8.91,6.73,-0.10,-142.56,8.69,-5.44,-10.15,6.01,-0.07,-0.00001352
178677,1,3.82,5.95,0.38,-209.75,-14.81,-6.44,-0.27,5.57,0.31,-0.00003668
178751,1,17.76,5.51,-0.25,-149.37,8.19,3.94,14.74,4.74,-0.09,-0.00003406
178801,1,22.09,6.02,0.01,-79.25,8.63,-2.44,20.26,5.16,-0.06,-0.00002
178836,1,23.57,5.48,-0.01,-14.69,-6.06,-3.00,23.06,5.10,0.08,-0.00001464
178870,1,22.41,5.87,0.16,39.75,13.63,0.19,23.48,5.06,0.15,-0.00000235
178988,1,7.38,5.92,-0.19,184.06,-1.56,9.06,9.10,5.29,-0.02,0.00003053
179073,1,-2.81,6.39,-0.12,85.94,4.12,-5.25,-2.05,5.71,-0.10,0.00002088
179257,1,10.06,6.29,-1.28,-99.94,9.00,0.69,9.24,5.57,-1.21,-0.00002331
179276,1,10.92,24,-0.95,-42.88,-4.12,-8.25,12.30,5.67,-0.95,-0.00001369
179330,1,12.91,5.86,-0.71,14.13,-8.75,-6.75,12.97,5.33,-0.69,-0.00000373
179452,1,8.43,6.10,-0.42,27.50,-1.06,9.00,8.64,5.47,-0.26,0.00000293
179573,1,7.01,6.32,-1.23,-1.25,0.50,4.50,6.94,5.69,-1.11,-0.00000182
179606,1,7.00,6.33,-1.35,-1.37,-1.06,1.00,6.92,5.71,-1.26,-0.00000177
179672,1,7.35,6.33,-1.26,-0.56,-0.69,1.25,7.26,5.70,-1.16,-0.00000230
179791,1,10.20,6.17,-0.55,-37.75,-1.62,-6.87,9.76,5.57,-0.53,-0.00001066
179992,1,7.83,6.29,-1.05,27.62,1.62,2.94,8.56,5.63,-0.92,0.00000382
180190,1,11.25,6.30,-1.16,-1,-0.44,1.31,11.23,5.67,-1.09,-0.00000399
180239,1,10.56,6.32,-1.22,19.37,0.25,1.37,10.89,5.68,-1.14,-0.00000000
180286,1,9.96,6.31,-1.17,18.50,-0.44,-1.75,10.06,5.69,-1.12,0.00000128
180336,1,9.92,6.32,-1.16,-6.37,1.12,0.00,9.68,5.66,-1.09,-00390
180352,1,10.13,6.32,-1.18,-10.63,-0.62,1.75,9.95,5.69,-1.10,-0.00000483
180407,1,10.41,6.31,-1.20,-6.31,0.62,-1.50,10.28,5.69,-1.15,-0.00000404
180478,1,10.46,6.33,-1.17,5.00,-0.56,-1.94,10.46,5.71,-1.13,-0.00000258
180616,1,9.30,6.30,-1.01,-1.87,-0.69,-0.56,9.42,5.67,-0.94,-0.00000169
180660,1,9.83,6.32,-1.02,-17.69,1.19,0.50,9.59,5.69,-0.95,-0.0009
180682,1,10.40,6.31,-1.04,-13.25,-0.31,-2.06,10.41,5.68,-0.99,-0.00000540
180809,1,8.72,6.29,-0.98,25.7523.00,1.06,-4.87,8.86,5.66,-0.91,0.00000228
180907,1,7.90,6.32,-0.96,-7.63,0.06,1.75,7.76,5.69,-0.87,-0.00000353
180941,1,8.00,6.32,-0.95,-0.44,0.25,-1.56,8.14,5.69,-0.89,-0.00000249
181068,1,7.66,6.32,-0.92,2.31,-0.50,-1.12,7.61,5.69,-0.87,-0.00000135
181148,1,8.78,6.31,-0.92,-20.87,-1.62,-0.31,8.71,5.70,-0.85,-0.00000611
181373,0,9.02,6.40,-1.02,-4.56,0.81,-0.56,9.12,5.77,-0.94,-0.00000365
181606,0,7.03,6.40,-1.05,-0.13,-0.81,0.75,7.18,5.78,-0.97,-0.00000208
181639,0,6.91,6.42,-1.04,4.87,1.00,0.06,6.93,5.77,-0.98,-0.00000144
181752,0,6.07,6.38,-1.07,-7.44,-0.13,-0.88,5.93,5.75,-1.01,-0.00000256
181830,0,6.67,6.39,-1.14,-14.38,0.13,-0.19,6.46,5.76,-1.07,-0.00000464
182062,0,6.85,6.37,-1.23,2.75,-0.50,-0.31,6.81,5.74,-1.15,-0.00000236
182136,0,5.70,6.37,-1.27,11.81,-0.31,-0.31,5.96,55.74,-1.20,0.00000020
182206,0,4.63,6.36,-1.33,4.81,-0.06,0.69,4.73,5.74,-1.25,-0.00000046
182322,0,3.43,6.37,-1.37,9.75,-0.37,-0.13,3.46,5.74,-1.30,0.00000104
182361,0,3.04,6.38,-1.38,3.12,0.56,-0.75,3.15,5.74,-1.30,0.00000013
182433,0,2.80,6.39,-1.45,-9.00,-0.13,-0.06,2.83,5.75,-1.37,-0.00000237
182482,0,3.00,6.39,-1.46,-7.50,0.00,-0.13,3.11,5.76,-1.38,-0.00000237
182549,0,2.96,6.40,-1.50,-6.69,0.44,-0.69,3.14,5.77,-1.43,-0.00000192
182684,0,3.49,6.42,-1.57,-4.19,-0.56,-0.25,3.58,5.79,-1.50,-0.00000268
182789,0,2.84,6.43,-1.62,2.06,0.00,0.06,2.85,5.80,-1.55,-0.00000035
182827,0,2.58,6.44,-1.64,2.81,0.19,0.31,2.77,5.81,-1.57,-0.00000034
182871,0,2.23,6.43,-1.65,8.19,0.19,0.13,2.45,5.80,-1.58,0.0.00000085
182892,0,2.01,6.43,-1.65,11.00,0.37,-0.06,2.26,5.81,-1.58,0.00000113
182937,0,1.50,6.43,-1.66,11.25,-0.06,0.13,1.76,5.80,-1.59,0.00000163
183217,0,0.60,6.44,-1.72,-8.94,-0.19,-0.06,0.39,5.81,-1.65,-0.00000151
183394,0,1.77,6.45,-1.75,-7.50,-0.37,-0.06,1.82,5.81,-1.67,-0.00000175
183492,0,2.00,6.45,-1.77,2.87,0.13,-0.06,2.17,5.82,-1.69,-0.00000031
183560,0,1.67,6.44,-1.77,6.44,0.13,-0.13,1.89,5.82,-1.70,0.00000064
183672,0,0.86,6.45,-1.79,7.50,-0.19,0.13,0.86,5.82,-1.71,0.00000105
183706,0,0.50,6.45,-1.79,9.44,0.50,0.13,0.52,5.82,-1.72,0.00000155
183745,0,0.12,6.45,-1.79,9.31,0.13,0.13,0.45,5.82,-1.72,0.00000172
183790,0,-0.22,6.46,-1.79,3.31,0.50,0.00,0.02,5.82,-1.7-1.72,0.00000063
183814,0,-0.27,6.46,-1.79,1.19,0.19,0.00,-0.11,5.83,-1.72,0.00000043
183861,0,-0.26,6.45,-1.80,-1.37,-0.44,0.13,-0.13,5.82,-1.72,-0.00000014
183897,0,-0.18,6.45,-1.80,-2.37,0.25,-0.19,-0.27,5.82,-1.73,-0.00000032
183933,0,-0.07,6.45,-1.80,-4.06,-0.31,-0.06,0.03,5.82,-1.73,-0.00000048
184137,0,1.33,6.45,-1.82,-5.62,-0.19,-0.25,1.22,5.82,-1.74,-0.00000149
184362,0,0.96,6.45,-1.84,8.25,0.19,0.06,1.19,5.83,-1.76,0.00000119
184404,0,0.62,6.46,-1.84,7.31,0.06,0.19,0.84,5.82,-1.77,0.00000126
184504,0,-0.17,6.46,-1.84,6.81,0.25,-0.06,-0.17,5.83,-1.77,0.00000136
184553,0,-0.38,6.45,-1.84,4.06,0.00,-0.13,-0.36,5.83,-1.77,0.00000113
184619,0,-0.39,6.46,-1.85,-3.19,0.31,0.13,-0.52,5.83,-1.78,-0.00000021
184739,0,0.20,6.46,-1.85,-7.37,-0.13,-0.19,0.27,5.83,-1.78,-0.00000136
184822,0,0.83,6.46,-1.86,-9.75,-0.13,-0.13,0.88,5.83,-1.79,-0.00000200
185053,0,1.23,6.46,-1.88,4.25,0.19,0.06,1.20,5.83,-1.81,0.00000029
185085,0,0.98,6.46,-1.88,7.37,0.06,0.00,1.19,5.83,-1.80,0.00000074
185199,0,0.06,6.45,-1.88,7.06,0.00,0.31,0.34,5.83,-1.81,0.00000132
185243,0,-0.13,6.46,-1.89,6.00,0.06,0.13,-0.14,5.83,-1.81,0.00000118
185311,0,-0.50,6.46,-1.88,3.12,0.00,0.06,-0.54,5.83,-1.81,0.00000081
185360,0,-0.57,6.46,-1.88,0.06,0.13,0.00,-0.42,5.83,-1.81,0.00000045
185425,0,-0.28,6.46,-1.89,-6.31,0.00,0.00,-0.26,5.83,-1.82,-0.00000091
185473,0,-0.02,6.45,-1.89,-7.56,-0.19,-0.19,-0.02,5.83,-1.82,-0.000
185509,0,0.28,6.46,-1.89,-7.81,0.06,-0.25,0.27,5.83,-1.82,-0.00000150
185543,0,0.50,6.45,-1.89,-8.06,0.00,-0.25,0.36,5.83,-1.82,-0.00000159
185680,0,1.28,6.46,-1.90,-4.37,-0.13,-0.19,1.39,5.83,-1.83,-0.00000135
185746,0,1.32,6.45,-1.90,1.44,0.06,-0.19,1.28,5.82,-1.83,-0.00000033
185778,0,1.22,6.46,-1.91,3.00,0.13,0.00,1.39,5.83,-1.84,0.00000012
185817,0,1.05,6.46,-1.91,4.62,0.13,0.25,1.03,5.83,-1.84,0.000000480
185863,0,0.73,6.46,-1.91,7.06,0.06,0.13,0.94,5.83,-1.8484,0.00000106
185881,0,0.58,6.46,-1.91,8.13,0.31,0.06,0.80,5.83,-1.84,0.00000118
185929,0,0.23,6.46,-1.91,8.75,-0.06,0.06,0.25,5.83,-1.84,0.00000156
186012,0,-0.31,6.45,-1.92,4.56,-0.13,-0.06,-0.07,5.83,-1.84,0.00000108
186044,0,-0.42,6.46,-1.92,3.12,0.13,0.06,-0.46,5.83,-1.84,0.00000078
