millis,armed,fp,roll,pitch,yaw,mfr,gx,spr,err_roll,u2
82014,0,0,1.53,5.71,-0.10,0.00,4.12,0.00,1.53,0.000000
82046,0,0,1.36,5.73,-0.10,0.00,6.94,0.00,1.36,0.000001
82088,0,0,0.99,5.76,-0.10,0.00,9.19,0.00,0.99,0.000001
82158,0,0,0.96,5.79,-0.04,0.00,-8.81,0.00,0.96,-0.000002
82208,0,0,1.29,5.78,-0.01,0.00,-7.31,0.00,1.29,-0.00000-0.000002
82241,0,0,1.69,5.73,-0.01,0.00,-13.13,0.00,1.69,-0.000003
82280,0,0,2.64,5.72,0.01,0.00,-33.06,0.00,2.64,-0.000007-0.000008
82293,0,0,3.83,5.68,0.07,0.00,-42.19,0.00,3.83,-0.000009
82365,0,0,5.53,5.61,0.43,0.00,-26.06,0.00,5.53,-0.000006
82388,0,0,6.05,5.56,0.62,0.00,-12.13,0.00,6.05,-0.000004
82439,0,0,6.29,5.57,0.48,0.00,-5.44,0.00,6.29,-0.000003
82479,0,0,6.57,5.62,0.06,0.00,-9.75,0.00,6.57,-0.000004
82542,0,0,7.21,5.77,-1.09,0.00,-12.50,0.00,7.21,-0.000004
